성명,소속,직위,재산의 종류,대분류,본인과의 관계,소재지 면적 등 권리의 명세,종전가액,증가액,증가액_실거래가,감소액,감소액_실거래가,현재가액,변동사유,개별index,지역
유봉선,울산광역시 동구의회,의원,예금,예금,장남,"농협중앙회 2,055(2,055 증가), 국민은행 8(8 증가), 한마음2(2 증가)",0,2065,0,0,0,2065,,유봉선-울산광역시 동구의회-의원,ulsan
유봉선,울산광역시 동구의회,의원,예금,예금,차남,신한은행 50(50 증가),0,50,0,0,0,50,,유봉선-울산광역시 동구의회-의원,ulsan
유봉선,울산광역시 동구의회,의원,유가증권,상장주식,본인,"옴니시스템 5,433주",14234,0,0,4645,0,9589,주가변동에 따른 변동,유봉선-울산광역시 동구의회-의원,ulsan
유봉선,울산광역시 동구의회,의원,유가증권,상장주식,배우자,"대한전선 143주, 현대미포조선 22주(11주 증가)",1128,377,0,40,0,1465,주가변동에 따른 변동,유봉선-울산광역시 동구의회-의원,ulsan
유봉선,울산광역시 동구의회,의원,유가증권,비상장주식,배우자,유리이에스 100주,50,0,0,0,0,50,주가변동에 따른 변동,유봉선-울산광역시 동구의회-의원,ulsan
유봉선,울산광역시 동구의회,의원,채무,금융기관채무,본인,"새마을금고 146,976(1,499 감소), 농협중앙회 133,957(69,986 증가), 한화생명보험주식회사 0(1,320 감소)",213766,69986,0,2819,0,280933,임대보증금상환에 따른 대출 증가,유봉선-울산광역시 동구의회-의원,ulsan
유봉선,울산광역시 동구의회,의원,채무,건물임대채무,본인,울산광역시 동구 방어동 임대보증금 감소,100000,0,0,100000,0,0,임대계약만료에 따른 보증금상환,유봉선-울산광역시 동구의회-의원,ulsan
유봉선,울산광역시 동구의회,의원,채무,금융기관채무,배우자,"신용협동조합중앙회 500,000",500000,0,0,0,0,500000,변동없음,유봉선-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,토지,대지,본인,전라북도 진안군 성수면 좌산리 628번지 132.00㎡,1478,0,0,0,0,1478,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,토지,대지,본인,전라북도 진안군 마령면 동촌리 413번지 539.00㎡,7060,0,0,0,0,7060,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,토지,답,본인,"전라북도 진안군 마령면 동촌리 699번지 2,410.00㎡",24582,0,0,0,0,24582,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,토지,임야,본인,"전라북도 진안군 마령면 동촌리 산 82-1번지 2,554.00㎡",5261,0,0,0,0,5261,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,토지,임야,본인,"전라북도 임실군 신평면 용암리 산 51번지 9,124.00㎡",6605,0,0,0,0,6605,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,토지,임야,본인,전라북도 임실군 신평면 용암리 641번지 486.00㎡,433,0,0,0,0,433,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,토지,대지,배우자,전라북도 진안군 마령면 동촌리 310-1번지 238.00㎡,2618,0,0,0,0,2618,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,건물,창고,본인,전라북도 진안군 마령면 동촌리 대지 257.00㎡ 건물 35.70㎡,5060,0,0,0,0,5060,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,건물,다가구주택전세(임차)권,본인,울산광역시 동구 화정동 건물 158.40㎡,5000,0,0,0,0,5000,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,건물,단독주택,배우자,전라북도 진안군 마령면 동촌리 대지 231.00㎡ 건물 112.20㎡,8230,0,0,0,0,8230,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,본인,"2001년식 카니발 배기량(2,902cc)",1224,0,0,0,0,1224,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,차남,"2006년식 아반떼 배기량(1,600cc)",3540,0,0,2031,0,1509,가액변동,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,예금,예금,본인,"현대해상화재보험 5,800(280 증가), 신한은행 41(468 감소), 우리은행 22(22 증가), 우체국 5,159(5,003 증가), KB증권 4, 농협은행 897(885 증가), 일산 10, 국민은행 28(24 증가), 농협중앙회 855(822 증가), 경남은행 10(7 감소), 교보생명보험 15,944(748 증가)",21461,7801,0,492,0,28770,보험.예금 적립 등,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,예금,예금,배우자,"국민은행 2(92 감소), 농협중앙회 35(34 증가), 교보생명보험 7,008(983 증가)",6120,1017,0,92,0,7045,보험.예금 적립 등,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,예금,예금,차남,"KB증권 8, 일산 1, 북울산 100(29,950 감소), 현대해상화재보험 11,399(1,443 증가), 농협중앙회 6(2 감소), 북울산30,000(30,000 증가), 신한은행 5,395(2,130 증가), 우리은행2(2 증가)",43288,33625,0,30002,0,46911,보험.예금 적립 등,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,채무,금융기관채무,본인,"농협중앙회 20,486(534 감소), 교보생명보험 20,700",41720,0,0,534,0,41186,일부 상환,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,채무,금융기관채무,배우자,"교보생명보험 12,000",12000,0,0,0,0,12000,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,채무,금융기관채무,차남,"농협중앙회 20,000",20000,0,0,0,0,20000,변동없음,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,고지거부및등록제외사항,고지거부및등록제외사항,장남,고지거부,0,0,0,0,0,0,독립생계유지,임정두-울산광역시 동구의회-의원,ulsan
임정두,울산광역시 동구의회,의원,고지거부및등록제외사항,고지거부및등록제외사항,손자1,고지거부,0,0,0,0,0,0,독립생계유지,임정두-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,토지,임야,본인,"울산광역시 동구 서부동 산 115-4번지 8,192.00㎡ 중 826.00㎡",5583,0,0,0,0,5583,변동없음,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,토지,임야,배우자,"경상북도 경주시 시동 산 84-3번지 6,500.00㎡ 중 24.00㎡",30,0,0,0,0,30,변동없음,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,토지,임야,배우자,경상북도 경주시 시동 593-4번지 413.00㎡ 중 22.94㎡,1594,147,0,0,0,1741,가액변동,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,토지,대지,배우자,울산광역시 북구 명촌동 911-9번지 0.00㎡ (337.00㎡ 감소),0,0,0,0,0,0,건물에 토지포함,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,토지,임야,배우자,경상북도 경주시 시동 593-25번지 368.00㎡,419,10915,0,0,0,11334,공시지가 상승,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,건물,근린생활시설,본인,울산광역시 중구 반구동 대지 451.00㎡ 건물 599.04㎡,994688,76528,0,0,0,1071216,가액변동,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,건물,상가전세(임차)권,배우자,울산광역시 동구 일산동 건물 276.64㎡,50000,0,0,0,0,50000,변동없음,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,건물,다가구주택,배우자,울산광역시 북구 명촌동 대지 337.00㎡ 건물 202.00㎡,814000,29000,0,0,0,843000,가액변동,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,건물,교육연구및복지시설,배우자,경상북도 경주시 시동 건물 81.00㎡ 중 4.50㎡,742,0,0,0,0,742,변동없음,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,건물,아파트,장남,울산광역시 동구 전하동 상림VIP 건물 78.73㎡,148000,8000,0,0,0,156000,가액변동,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,장남,"2008년식 SM7 배기량(2,349cc)",3699,768,0,0,0,4467,가액변동,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,예금,예금,본인,"동울산 51,206(11,206 증가), 일산 0(11,000 감소),메리츠화재해상보험(보험) 9,607(936 증가), 새마을금고 7,718, 우체국 3,948, 울산동부신협 585(131 증가), 일산337(18 증가), 한화생명보험주식회사 55,947(2,180 증가),국민은행 3,764(600 증가), 울산동부신협 31,073(20,001증가), 삼성화재해상보험 11,889, 동울산 4(458 감소), 신용협동조합중앙회 신용공제사업부 3,200(1,200 증가)",154464,87354,0,62540,0,179278,예금 보험 등 적립금 증가,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,예금,예금,배우자,"에이비엘생명보험 7,574, 신용협동조합중앙회 신용공제사업부 3,200(1,200 증가), 새마을금고중앙회 공제사업부 18,291(2,093 증가), 울산동부신협 23,100(2,000 증가), 메리츠화재해상보험(보험) 27,771(3,744 증가), 국민은행 5,031(743 감소), 농협중앙회 98(10,984 감소), 일산 6(4 증가), 새마을금고 3,642(434 감소), 일산 320(100 증가), 교보생명보험 155,187(26,048 증가), 동울산 1,112(245 증가), 울산동부신협 2,486(900 감소), 동울산 114,895(54,895 증가)",285445,171721,0,94453,0,362713,예금 보험 등 적립금 증가,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,예금,예금,장남,"동울산 371(50,629 감소), 메리츠화재해상보험(보험) 35,368(5,820 증가), 농협중앙회 42,200(29,689 증가), 일산227(4 증가), 한국카카오은행(주) 900(900 증가), 국민은행15,326(1,743 증가), 일산 11,000, 동울산 13,928(4,490감소), 새마을금고중앙회 공제사업부 36,119(6,922 증가)",165480,71281,0,81322,0,155439,예금 보험 등 적립금 증가,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,채무,건물임대채무,본인,울산광역시 중구 반구동 임대보증금,65000,0,0,0,0,65000,변동없음,홍유준-울산광역시 동구의회-의원,ulsan
홍유준,울산광역시 동구의회,의원,채무,건물임대채무,배우자,울산광역시 북구 명촌동 임대보증금 증가,310000,80000,0,0,0,390000,임대계약 추가 발생,홍유준-울산광역시 동구의회-의원,ulsan
이주언,울산광역시 북구의회,의장,토지,전,부,"울산광역시 중구 성안동 217번지 1,613.00㎡",109684,0,0,0,0,109684,가액변동 없음,이주언-울산광역시 북구의회-의장,ulsan
이주언,울산광역시 북구의회,의장,건물,아파트,본인,울산광역시 북구 천곡동 쌍용아진그린타운 건물 59.96㎡,113000,0,0,11000,0,102000,가액변동,이주언-울산광역시 북구의회-의장,ulsan
이주언,울산광역시 북구의회,의장,건물,다가구주택전세(임차)권,본인,울산광역시 북구 호계동 건물 40.00㎡,10000,0,0,0,0,10000,임차권 유지,이주언-울산광역시 북구의회-의장,ulsan
이주언,울산광역시 북구의회,의장,건물,다가구주택,부,울산광역시 중구 복산동 대지 192.00㎡ 건물 71.20㎡,130000,0,0,0,0,130000,가액변동 없음,이주언-울산광역시 북구의회-의장,ulsan
이주언,울산광역시 북구의회,의장,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,본인,"2005년식 오피러스 배기량(2,656cc)",3640,0,0,50,0,3590,차량 감가상각,이주언-울산광역시 북구의회-의장,ulsan
이주언,울산광역시 북구의회,의장,예금,예금,본인,"에이스아메리칸화재해상보험 194(194 증가), 신한은행 82(285 감소), 우리은행 1,087(19,523 감소), 우체국 15,011(14,279증가), KB증권 7, 일산 99(82 감소), 농협은행 5,423(5,423 증가), 씨티은행 0(603 감소), 키움닷컴증권 3, 국민은행 89(89 증가), 경남은행 0(1 감소), DB손해보험(주) 710(146 증가)",23068,20251,0,20614,0,22705,급여 및 보험 등 예금 증가 생활비 등 지출 증가,이주언-울산광역시 북구의회-의장,ulsan
이주언,울산광역시 북구의회,의장,예금,예금,배우자,"농협중앙회 1,060(176 감소), 이베스트투자증권 2",1238,600,0,776,0,1062,급여 및 보험 등 예금 증가 생활비 등 지출 증가,이주언-울산광역시 북구의회-의장,ulsan
이주언,울산광역시 북구의회,의장,예금,예금,부,"농협은행 47,254(981 증가)",46273,46585,0,45604,0,47254,급여 및 보험 등 예금 증가 생활비 등 지출 증가,이주언-울산광역시 북구의회-의장,ulsan
이주언,울산광역시 북구의회,의장,예금,예금,모,"국민은행 45,187(2,690 증가), 농협은행 49,667(626 증가),우리은행 23,000",114538,94163,0,90847,0,117854,급여 및 보험 등 예금 증가 생활비 등 지출 증가,이주언-울산광역시 북구의회-의장,ulsan
이주언,울산광역시 북구의회,의장,예금,예금,차남,"DB손해보험(주) 1,574(60 증가)",1514,60,0,0,0,1574,급여 및 보험 등 예금 증가 생활비 등 지출 증가,이주언-울산광역시 북구의회-의장,ulsan
이주언,울산광역시 북구의회,의장,예금,예금,장남,국민은행 365(365 증가),0,365,0,0,0,365,급여 및 보험 등 예금 증가 생활비 등 지출 증가,이주언-울산광역시 북구의회-의장,ulsan
이주언,울산광역시 북구의회,의장,채무,금융기관채무,본인,"신한은행 9,546(1,790 감소), 우리은행 103,855(2,120 감소)",117311,0,0,3910,0,113401,월급여로 채무상환,이주언-울산광역시 북구의회-의장,ulsan
박상복,울산광역시 북구의회,의원,토지,대지,배우자,울산광역시 북구 송정동 684-12번지 234.00㎡(234.00㎡증가),0,111760,0,0,0,111760,토지분양권구입(잔금미지급상태,박상복-울산광역시 북구의회-의원,ulsan
